activity,body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,total_acc_x,total_acc_y,total_acc_z
1,0.4845475,-0.04475799,0.1867923,-0.1688218,-0.07119642,0.4758204,1.46632,-0.3330116,0.08154256
1,0.5248555,-0.3917421,-0.008333735,0.2633893,0.5030896,0.5665701,1.506481,-0.67943,-0.1134448
1,0.2153994,-0.5138963,-0.04780449,0.596834,1.012551,0.3196291,1.196952,-0.8009928,-0.1527054
1,-0.2062424,-0.2845885,0.07027752,0.6690023,0.4986494,-0.007797281,0.7753204,-0.5710911,-0.03434703
1,-0.4485579,-0.04643898,0.1614139,0.2939336,-0.7017996,0.002539496,0.5330941,-0.3323653,0.05712777
1,-0.00167046,0.005683093,-0.1160276,-0.6697713,-0.7109385,0.1267459,0.9803185,-0.2791764,-0.2194542
1,0.135582,-0.007484813,-0.1965882,-0.7281747,-0.2890046,0.1530073,1.117788,-0.2918564,-0.2995019
1,0.103418,-0.1494564,-0.1330802,-0.4835691,-0.3939389,0.1330676,1.085868,-0.4333707,-0.2354392
1,-0.1492308,-0.1906889,-0.001164783,-0.0762731,-0.7052888,0.008630442,0.8334921,-0.4741796,-0.1029392
1,-0.2460112,-0.1902755,0.06216345,0.2512958,-0.8128743,-0.1001248,0.7370085,-0.473383,-0.03900377
1,-0.2371954,-0.1595955,0.05333536,0.4351347,-1.043561,-0.1785845,0.746134,-0.4423678,-0.0472046
1,-0.2808316,-0.04891408,0.03015543,0.4444475,-1.044056,-0.1187203,0.7028065,-0.3314046,-0.06973799
1,-0.1679329,0.007386087,-0.06499095,0.4369113,-0.7909296,-0.08903019,0.8159995,-0.2748785,-0.1642201
1,-0.07407914,0.05700328,-0.1311635,0.4306662,-0.5670633,-0.1126715,0.9101228,-0.2250891,-0.229715
1,0.009318251,0.09912062,-0.1460081,0.3365027,-0.02529934,-0.01899202,0.9937593,-0.1828484,-0.2438759
1,0.04717748,0.141118,-0.1417144,0.2429385,0.1378175,0.07525603,1.031827,-0.1407691,-0.2389013
1,-0.0480945,0.1953009,-0.0703345,0.1294789,-0.0350411,0.2074392,0.9367347,-0.08653687,-0.1668521
1,-0.03611215,0.177326,-0.04364241,0.04938102,0.04827997,0.3154092,0.9488693,-0.1044843,-0.1395085
1,-0.03241594,0.1540601,-0.03587914,0.0569354,0.0280036,0.2991477,0.9526905,-0.1277342,-0.1311154
1,-0.03038343,0.1119014,-0.0252096,0.09220289,0.1147907,0.2734148,0.9548204,-0.1698791,-0.1198399
1,-0.000894284,0.059826,-0.05411704,0.1952623,0.2007455,0.2289045,0.9843797,-0.2219359,-0.1481671
1,-0.07173698,0.05806523,-0.05495868,0.3417918,0.07029646,0.2652061,0.9135805,-0.2236693,-0.1484561
1,-0.08190372,0.04448226,-0.07349457,0.4916941,-0.02470185,0.3574448,0.9034301,-0.2372133,-0.166469
1,-0.0381956,0.03697577,-0.06833684,0.5315577,-0.07800283,0.3142035,0.9471263,-0.2446677,-0.1608207
1,0.04480962,0.01464336,-0.03544459,0.3765513,-0.1661597,0.06297809,1.030091,-0.2669338,-0.1274725
1,0.1122167,-0.00901395,-0.03517053,0.2798596,-0.5107377,-0.3301819,1.097431,-0.2905108,-0.1267787
1,0.09515993,0.05355233,-0.02292202,0.3502608,-0.7684387,-0.4074833,1.080286,-0.2278505,-0.1141469
1,0.1576373,0.1758859,-0.07709933,0.4009379,-0.6455508,-0.161994,1.142662,-0.1054086,-0.1679778
1,0.2414621,0.2689119,-0.1651723,0.3203796,-0.3624924,-0.1070564,1.226381,-0.01225498,-0.2557427
1,0.257526,0.1945548,-0.1794404,-0.03481669,-0.07576761,-0.165411,1.242343,-0.08645677,-0.2697451
1,0.1741573,0.02396298,-0.1228935,-0.7288959,-0.2392485,-0.1661491,1.158891,-0.2568578,-0.2129805
1,0.02638815,-0.09118004,-0.06039459,-1.256505,-0.7678149,-0.1779004,1.011064,-0.3717723,-0.1503163
1,-0.04815854,-0.2393305,-0.1164719,-1.129446,-1.062521,-0.2158731,0.9364889,-0.5196614,-0.2062829
1,-0.06778759,-0.4000211,-0.2140942,-0.6081827,-0.7664382,-0.3700048,0.9168595,-0.6800698,-0.3038509
1,0.02629861,-0.4499352,-0.2487614,0.0415454,0.07012684,-0.6123606,1.010969,-0.7296989,-0.3385247
1,0.2029304,-0.4054268,-0.2139202,0.506815,0.7376986,-0.8209044,1.187647,-0.6849243,-0.3037577
1,0.2734082,-0.2914736,-0.1188169,0.400148,0.8974042,-0.8559976,1.258197,-0.5707443,-0.208802
1,0.2140843,-0.05278721,-0.082731,0.1109003,0.7776014,-0.5452502,1.198981,-0.3318847,-0.1729402
1,0.1347313,0.1834764,-0.07413812,-0.2367273,0.5928798,0.01300447,1.119779,-0.09550636,-0.1646473
1,0.08932294,0.157144,-0.05796119,-0.6284782,0.5439339,0.4086495,1.074571,-0.1217768,-0.1488443
1,-0.02923172,0.1063439,-0.08154603,-0.537105,0.783329,0.4763161,0.9562675,-0.1725571,-0.172874
1,-0.09482949,0.1547685,-0.06625613,-0.3972589,1.364865,0.4896577,0.8909686,-0.1241447,-0.1580973
1,-0.06009302,0.0200149,-0.05984612,-0.5041381,1.743631,0.4654609,0.9260451,-0.2589339,-0.1522661
1,-0.1781414,-0.0342891,-0.06627855,-0.4537415,1.616971,0.2854455,0.8083699,-0.3132911,-0.1593398
1,-0.2784422,0.01961186,-0.002668429,-0.4588652,1.196858,0.1124998,0.7084646,-0.2594589,-0.09643016
1,-0.2555369,-0.06140166,0.1137334,-0.3753739,0.4624345,0.04419716,0.7317745,-0.3405558,0.01921721
1,-0.2661538,-0.01051666,0.243523,-0.06019572,0.04410808,0.121019,0.7215562,-0.2897687,0.1482078
1,-0.2272703,0.0597507,0.200756,0.08905135,0.1512239,0.187299,0.7608183,-0.2196133,0.1046106
1,-0.1825587,0.06428879,0.09582616,0.1248856,0.1222424,0.1169248,0.8058763,-0.2151989,-0.001165954
1,-0.1817893,0.1626693,0.1644572,0.09905547,-0.003394059,0.07382474,0.8069508,-0.1169492,0.0666137
1,-0.1744759,0.1710095,0.171074,0.01534702,-0.2274665,-0.02792476,0.8145205,-0.1087403,0.07238457
1,-0.1617508,0.1549952,0.1432177,-0.04534858,-0.4706151,-0.1739986,0.8274466,-0.124878,0.04369771
1,-0.07326128,0.1441266,0.1952483,-0.1267917,-0.4140126,-0.1992104,0.9160773,-0.1358542,0.09492268
1,0.05349278,0.08481222,0.1335939,-0.1722167,-0.3554184,-0.2008737,1.042911,-0.1952536,0.03249658
1,0.1941402,0.1141093,0.07853016,-0.2531283,-0.2995209,-0.1374877,1.183581,-0.1660143,-0.02329755
1,0.3399494,0.1613767,0.09586228,-0.3200721,-0.002163961,0.007939293,1.329367,-0.1187734,-0.006649553
1,0.3783867,0.2208808,0.123548,-0.3195452,0.2235405,0.1301923,1.36775,-0.05925952,0.02040189
1,0.3628368,0.2282137,0.2163367,-0.3918428,0.1173368,0.2523924,1.352136,-0.05187339,0.1126105
1,0.4083827,0.03006506,0.2341434,-0.3303457,0.02762223,0.3271817,1.397628,-0.249919,0.1298974
1,0.4608916,-0.2249308,0.1536769,0.08771639,0.2764066,0.3205197,1.450113,-0.5047608,0.04897928
1,0.3311732,-0.3894857,0.09717288,0.6976589,0.8147971,0.2479742,1.320419,-0.6691196,-0.007902558
1,-0.004532413,-0.4460104,0.1001371,1.020499,1.209671,0.05038277,0.9848007,-0.7254242,-0.005239675
1,-0.2982369,-0.3312945,0.1294987,0.8903877,0.3512929,-0.1532166,0.6912497,-0.6104865,0.02389807
1,-0.3548067,-0.05361266,0.09783603,0.5674544,-1.274041,-0.104797,0.6348878,-0.3325997,-0.007910283
1,-0.2117897,0.1023604,0.02202316,0.03683119,-1.530253,0.1034917,0.7781487,-0.1764474,-0.08379083
1,-0.04586073,0.0325097,-0.1358602,-0.4258143,-0.6625903,0.2296587,0.9443412,-0.2461444,-0.241667
1,0.07465016,-0.04342021,-0.2625852,-0.5642118,-0.1018087,0.2919698,1.065126,-0.3219427,-0.3683187
1,0.04622112,-0.1386753,-0.1396086,-0.5144801,0.008817294,0.2692624,1.03698,-0.4170874,-0.2452162
1,-0.2259331,-0.193488,0.004652919,0.1395265,-0.5283125,-0.01789264,0.7654116,-0.4717604,-0.1005915
1,-0.3251805,-0.170937,0.06713557,0.3238339,-1.167254,-0.2154958,0.6664539,-0.449195,-0.03788304
1,-0.3465041,-0.1458422,0.04818988,0.5165562,-1.63965,-0.2904679,0.6454004,-0.4241319,-0.05657561
1,-0.1356335,-0.07491589,-0.07316068,0.5263017,-1.249998,-0.2659267,0.8565067,-0.3532881,-0.1776467
1,0.00546658,0.00255102,-0.1869268,0.6497824,-0.6870109,-0.2229598,0.9977985,-0.2759556,-0.2911108
1,0.06813218,0.1023142,-0.2515721,0.7154007,-0.04620743,-0.07283438,1.06061,-0.1763765,-0.3554405
1,0.02009453,0.1996944,-0.1547764,0.4652209,0.3457956,0.08852932,1.012677,-0.07922298,-0.2583273
1,-0.1008569,0.2320404,-0.0227701,0.2764168,-0.1479086,0.194133,0.891792,-0.04713526,-0.1260118
1,-0.05075446,0.2119186,-0.02934757,0.1189737,-0.2910415,0.2496339,0.9419237,-0.06753353,-0.1322941
1,-0.02944501,0.1943556,-0.05272442,0.1038628,0.08624675,0.2599175,0.9632251,-0.08537792,-0.1553917
1,-0.007331891,0.1652748,-0.05880098,0.1466133,0.2072234,0.2652929,0.9852933,-0.1147337,-0.1612067
1,0.006321653,0.130801,-0.06858112,0.1142085,0.3143199,0.2524176,0.9988669,-0.1494663,-0.1707453
1,-0.0816054,0.113307,-0.07269502,0.2301274,0.2137397,0.26718,0.9108268,-0.1671958,-0.1746401
1,-0.04231254,0.07395068,-0.1115677,0.2542821,0.08606678,0.2669525,0.9499746,-0.2067592,-0.2133189
1,-0.02317358,0.02800794,-0.1006174,0.2284948,0.1729485,0.2158296,0.9689366,-0.2528773,-0.2022033
1,-0.01068887,0.01440677,-0.03692388,0.2079088,0.00863005,0.05568254,0.9812133,-0.2666212,-0.1383762
1,0.0834857,0.03535225,0.0192523,0.1013042,-0.3358816,-0.2708642,1.075151,-0.2457863,-0.08209966
1,0.125133,0.08782979,0.05297516,0.1192632,-0.6607212,-0.4060262,1.116539,-0.1933875,-0.048308
1,0.2039654,0.1438644,-0.01338971,0.1476435,-0.6629112,-0.2448227,1.195095,-0.1373984,-0.1146325
1,0.211515,0.1492022,-0.1214097,0.1139734,-0.2545599,-0.1166294,1.202362,-0.1320696,-0.2226385
1,0.1615184,0.07850308,-0.1790774,-0.1322209,-0.02895226,-0.08193034,1.152089,-0.202737,-0.2803202
1,0.08563326,-0.06559004,-0.1479657,-0.6257431,-0.1589135,-0.1446277,1.075942,-0.3467559,-0.2492552
1,-0.1528505,-0.2941048,-0.08961322,-0.8202095,-0.5150546,-0.3417443,0.8372155,-0.5751578,-0.1909873
1,-0.2405777,-0.4681981,-0.1496605,-0.5834424,-0.8242887,-0.586153,0.7492629,-0.7491123,-0.2511607
1,0.01207849,-0.4315626,-0.2059692,-0.1414137,-0.7121492,-0.8201178,1.001703,-0.7123323,-0.3076408
1,0.3760125,-0.3790869,-0.2236225,0.3656877,-0.2778929,-0.9254118,1.365427,-0.659729,-0.3255159
1,0.5345199,-0.367649,-0.2731418,0.5593287,0.4175214,-0.842595,1.52374,-0.6482003,-0.3753141
1,0.3979901,-0.09278158,-0.2034515,0.2850172,1.358728,-0.5873124,1.387052,-0.3732947,-0.305967
1,0.2106001,0.2494775,-0.08202469,-0.083205,1.848541,-0.0876522,1.199559,-0.03105584,-0.1849536
1,-0.02876946,0.2369747,-0.000644463,-0.5267289,1.25025,0.3003438,0.9601523,-0.04363086,-0.1040579
1,-0.2594979,0.1337032,0.06732633,-0.8737104,0.6098779,0.2950714,0.7294531,-0.1470129,-0.03663866
1,-0.2080391,0.1398779,0.0260351,-0.6216979,0.9552137,0.307515,0.780997,-0.1409743,-0.07854125
1,-0.1348861,0.0215525,-0.01336334,-0.3985242,1.282975,0.3623582,0.8542764,-0.2594521,-0.1186031
1,-0.2323688,-0.04831253,0.03564508,-0.4102441,1.286951,0.2858192,0.7569482,-0.3294807,-0.07030367
1,-0.2406382,0.03848474,0.07258895,-0.2056078,1.363032,0.2025655,0.7488491,-0.2428562,-0.03410801
1,-0.265644,0.03352824,0.1396847,-0.1996154,0.9172031,0.06486147,0.7240159,-0.2479933,0.03220806
1,-0.341087,0.06025246,0.2025753,-0.1750963,0.2815698,0.026384,0.6487338,-0.2214551,0.09429771
1,-0.269266,0.121971,0.1862786,-0.005892898,-0.09954557,0.1397221,0.7206893,-0.1599241,0.07719074
1,-0.2407655,0.07875528,0.1748879,-0.01200613,-0.3117134,0.1677875,0.7492842,-0.2033241,0.06499278
1,-0.2049849,0.1018278,0.1593549,0.1261394,-0.1663506,0.1270795,0.7851087,-0.1804275,0.04866707
1,-0.08299303,0.1196404,0.114379,0.1525001,-0.1736469,0.02848937,0.9070864,-0.1627773,0.002922347
1,-0.088178,0.07643216,0.1183656,0.0452996,-0.293026,-0.11973,0.9018257,-0.2061298,0.00617166
1,-0.02686762,0.03723733,0.1323427,0.08597146,-0.2305299,-0.2387157,0.9629988,-0.245447,0.01944919
1,0.1493933,-0.04888671,0.109273,0.04339952,-0.2569454,-0.2991442,1.139064,-0.3316701,-0.004277086
1,0.1926289,-0.02851621,0.1049778,0.1022693,0.036552,-0.2840616,1.182053,-0.3113767,-0.009180902
1,0.1734751,0.07958293,0.132386,0.15683,0.448521,-0.2084424,1.162614,-0.2033347,0.01767064
1,0.2402062,0.1814342,0.2172434,-0.03693284,0.3805874,-0.02094336,1.229034,-0.1015202,0.1020277
1,0.3275856,0.2881558,0.3164823,-0.3182929,-0.0227363,0.2263548,1.316091,0.005190344,0.2008295
1,0.3157515,0.1712863,0.2608946,-0.4826305,-0.345185,0.422056,1.303939,-0.1116556,0.1448774
1,0.2891316,-0.2074808,0.06190186,-0.1174481,0.02135136,0.5582577,1.277021,-0.4903583,-0.05439849
1,0.26948,-0.5591559,-0.07496458,0.4979024,0.8713776,0.5253769,1.257108,-0.8419339,-0.1914641
1,0.1510769,-0.5498018,-0.02628631,0.7741239,1.218265,0.2338195,1.138491,-0.8324652,-0.1429052
1,-0.09852284,-0.2651906,0.1014318,0.7567506,0.3094855,-0.07524639,0.888731,-0.5477502,-0.0152332
1,-0.4181669,-0.09077534,0.1336863,0.4666977,-1.099342,-0.0264612,0.5689776,-0.3732615,0.01704528
1,-0.409446,0.04433867,0.08070739,0.003770246,-1.199065,0.2164971,0.5776247,-0.2381124,-0.03584002
1,-0.01708181,0.05196096,-0.06035318,-0.365346,-0.4581531,0.3144641,0.9699315,-0.2304932,-0.1767381
1,0.1823305,-0.09413864,-0.2106209,-0.5058071,-0.2238258,0.3527224,1.169292,-0.3766304,-0.32678
1,0.06406468,-0.07639367,-0.1254138,-0.3949754,-0.2688566,0.2261506,1.050981,-0.3589561,-0.2412947
1,-0.0938009,-0.1618684,0.0158,-0.1870222,-0.4440411,-0.0351423,0.89308,-0.4445358,-0.09976139
1,-0.2035375,-0.216118,0.0229445,0.03488173,-0.6632868,-0.129766,0.7833169,-0.4989288,-0.09226345
1,-0.2863746,-0.05693114,0.07249789,0.2090989,-0.8687326,-0.1681188,0.7004541,-0.3399285,-0.04232567
1,-0.2884764,-0.07514335,0.06613276,0.2212347,-1.057224,-0.1376239,0.6983157,-0.3583737,-0.04827639
1,-0.143773,-0.01682019,-0.04020171,0.2179326,-0.8530235,-0.04685738,0.8429591,-0.30033,-0.1541672
1,0.006711982,0.02890617,-0.1209406,0.332343,-0.05990393,0.02500221,0.9932259,-0.2552899,-0.2339458
1,-0.009986508,0.1384386,-0.104682,0.251397,0.09108069,0.1203832,0.9763686,-0.1461531,-0.2171844
1,-0.07249494,0.1702613,-0.04568968,0.1093869,-0.2781183,0.2186623,0.9136709,-0.1147504,-0.1576844
1,-0.108977,0.1878536,-0.02159763,0.02794424,-0.3560448,0.3653608,0.8769696,-0.0975925,-0.1330854
1,-0.07370084,0.2242929,-0.03884389,0.03228858,-0.1039488,0.4186537,0.9119953,-0.06159029,-0.1498289
1,0.01666363,0.1496039,-0.09632556,0.02418123,0.1264165,0.4300076,1.002077,-0.1367077,-0.2068152
1,0.06428563,0.12937,-0.08999068,0.08821133,0.4283098,0.3540706,1.049386,-0.1573516,-0.1999964
1,0.02926988,0.05297692,-0.07829676,0.2162004,0.4673201,0.1676573,1.014031,-0.2341291,-0.187835
1,-0.005210214,0.01897379,-0.1171042,0.2578363,0.3798444,0.04366335,0.9791901,-0.2684874,-0.2261961
1,-0.07153528,0.06816905,-0.07771709,0.2086157,0.2621585,0.0114601,0.9124859,-0.2196164,-0.1863883
1,-0.07920916,0.04324078,-0.03182037,0.09614645,-0.0794465,-0.009683132,0.904415,-0.2448373,-0.1401003
1,0.000532959,0.04794603,0.01152551,0.01671646,-0.492882,-0.1819552,0.9837417,-0.2403917,-0.09639437
1,0.07749759,0.04061765,0.05392889,0.1090747,-0.8579414,-0.3900553,1.060273,-0.2479462,-0.05366133
1,0.2117418,0.06163103,-0.006881477,0.3622093,-0.8406961,-0.370655,1.194072,-0.2271247,-0.1141702
1,0.3229719,0.1232379,-0.07899406,0.4841716,-0.4085353,-0.2592126,1.304854,-0.1656743,-0.1860076
1,0.3260252,0.122865,-0.1255486,0.1301733,-0.004005917,-0.230568,1.30747,-0.1661659,-0.2323144
1,0.1763311,0.0993721,-0.1209388,-0.6009941,-0.03149489,-0.2359642,1.157367,-0.1897363,-0.2274878
1,-0.08075248,-0.01391843,-0.0859927,-1.246002,-0.6337416,-0.2232663,0.8999107,-0.3030609,-0.1923598
1,-0.1675649,-0.2136536,-0.1403662,-1.391163,-1.222145,-0.2299222,0.8127646,-0.5027886,-0.2465901
1,-0.05071482,-0.4071092,-0.1975733,-0.9753157,-1.100674,-0.3346413,0.9293137,-0.6962048,-0.3036969
1,0.1483501,-0.5259994,-0.2264283,-0.200655,-0.1379566,-0.6134793,1.128105,-0.8150415,-0.3324999
1,0.379146,-0.5241896,-0.2179253,0.552034,0.9367673,-0.9489589,1.358657,-0.8131881,-0.3240005
1,0.4395664,-0.3633794,-0.1444979,0.6894429,1.16391,-0.9664785,1.418874,-0.6523689,-0.2506392
1,0.2425837,-0.007378215,-0.09916337,0.3157148,0.9547829,-0.5630485,1.221744,-0.2964114,-0.2054375
1,0.0373836,0.2802391,-0.02744951,-0.002310022,0.9071607,-0.05185447,1.016466,-0.00889536,-0.1339243
1,-0.02776558,0.2967451,0.01569336,-0.4300439,0.6731492,0.2844648,0.9513108,0.007461223,-0.09104772
1,-0.04619393,0.1880328,-0.03565293,-0.6965965,0.5795394,0.4229153,0.9329448,-0.1014325,-0.1427216
1,-0.06946203,0.08241508,-0.03831161,-0.4052302,1.04885,0.474957,0.9098006,-0.2072491,-0.1457646
1,-0.1117982,0.0307353,-0.03460167,-0.319697,1.526513,0.4278636,0.867642,-0.2591361,-0.142492
1,-0.1668401,0.01149622,0.02344493,-0.3900088,1.672272,0.2679907,0.812822,-0.278586,-0.08493241
1,-0.2604376,0.02028519,0.184223,-0.2033814,1.273534,0.09709984,0.7194795,-0.2700091,0.07531481
1,-0.3374597,0.06784364,0.227334,-0.1651741,0.4719622,0.04503081,0.642731,-0.2226622,0.117861
1,-0.2983379,0.1127715,0.1897946,-0.07603699,-0.04103499,0.1682252,0.6821285,-0.1779422,0.07973608
1,-0.2804554,0.1394138,0.1939331,0.06313307,-0.2292683,0.2368239,0.700272,-0.1514992,0.0832822
1,-0.2321054,0.1251507,0.1763733,0.07039996,-0.1230058,0.154653,0.7488539,-0.1659472,0.06513502
1,-0.12374,0.131033,0.1480497,0.1336872,-0.01590959,0.07667634,0.8574108,-0.160229,0.03623985
1,-0.1619856,0.1611373,0.1532105,0.0474301,-0.3167663,-0.04691086,0.8193092,-0.1302624,0.0408537
1,-0.1574191,0.1160415,0.164114,-0.04935876,-0.5382013,-0.1266358,0.8239669,-0.1754636,0.05124275
1,0.007782511,0.008747573,0.1404968,-0.02226882,-0.6289212,-0.07901235,0.9892037,-0.2828265,0.02715046
1,0.1415598,-0.0974294,0.1208666,0.0906159,-0.5147302,-0.102474,1.122961,-0.3890357,0.007090817
1,0.2220358,-0.06657746,0.1033976,0.3402027,0.000113565,-0.1684292,1.20337,-0.3581831,-0.01075748
1,0.2899847,0.09396471,0.0739002,0.3065308,0.4037854,-0.1838947,1.271216,-0.1976125,-0.04058083
1,0.2946359,0.2575474,0.140672,-0.05161517,0.4624694,-0.1310214,1.275745,-0.03397393,0.02592052
1,0.2323919,0.4037696,0.2811057,-0.4956597,0.004330462,0.05136168,1.213375,0.1123383,0.1661426
1,0.2916338,0.3372384,0.3289669,-0.7395442,-0.5153019,0.3082492,1.272503,0.04594418,0.213858
1,0.4566929,0.04567394,0.1820166,-0.4126681,-0.291842,0.5765677,1.437472,-0.2454236,0.06683733
1,0.5223023,-0.2675961,-0.07274836,0.09887548,0.5641906,0.6630736,1.503036,-0.5584339,-0.1879166
1,0.3753327,-0.4828293,-0.1525353,0.4812465,1.335946,0.3429425,1.356084,-0.773355,-0.2676139
1,-0.04600509,-0.369138,0.01952982,0.5941077,0.8159278,-0.05337734,0.9348426,-0.6593204,-0.09538951
1,-0.3822045,-0.1123174,0.1477522,0.2008777,-0.4912065,-0.08137146,0.5988198,-0.4021474,0.03305423
1,-0.367232,0.06660103,0.03522244,-0.2902413,-0.9162762,0.04546478,0.6140345,-0.2228812,-0.07919475
1,-0.1908788,0.1819649,-0.1071642,-0.6772081,-0.623978,0.1083311,0.7906741,-0.1071769,-0.2212433
1,0.003645715,-0.005609933,-0.1225589,-0.8496539,-0.3378481,0.259976,0.9855119,-0.2944149,-0.2362489
1,0.03620255,-0.1960058,-0.1188621,-0.510919,-0.4578861,0.2949039,1.0184,-0.4844756,-0.2321217
1,-0.03367567,-0.2389059,-0.09375207,-0.03198251,-0.5587345,0.06575974,0.9488692,-0.5270474,-0.2065503
1,-0.07574052,-0.3709156,-0.05340161,0.3768133,-0.3681212,-0.1518196,0.9071644,-0.6587468,-0.165716
1,-0.1863392,-0.2496156,-0.007298192,0.6396053,-0.789384,-0.2848238,0.7969336,-0.5371687,-0.1191131
1,-0.2492107,-0.05456994,0.05848362,0.5787138,-1.191416,-0.2760101,0.7344295,-0.3418896,-0.05281997
1,-0.1937423,-0.03530564,0.004279773,0.5358623,-1.017138,-0.1550536,0.7902536,-0.3224423,-0.1065023
1,-0.08898622,0.06734168,-0.0950763,0.5302446,-0.7467465,-0.0730619,0.8953432,-0.2196623,-0.2053282
1,0.01786849,0.1204695,-0.125969,0.4728737,-0.1794456,0.09500844,1.002503,-0.1664476,-0.2356864
1,0.03833492,0.1347188,-0.1290174,0.449513,0.04287182,0.2478146,1.023245,-0.1521501,-0.2382028
1,-0.02356864,0.1596925,-0.06548358,0.2998551,-0.210479,0.2578273,0.9615891,-0.1271575,-0.1741468
1,-0.05572316,0.04060272,-0.1243143,-0.1889425,0.2780532,0.2794435,0.9463616,-0.2392852,-0.1661478
1,-0.06040237,0.007604502,-0.145409,-0.1508246,0.3828829,0.1922626,0.9417414,-0.2718321,-0.1860799
1,-0.06348097,0.001351457,-0.1504059,-0.0506198,0.3991018,0.1078237,0.9386793,-0.2776533,-0.1899991
1,-0.05552233,-0.01309777,-0.1335138,0.05614857,0.3266128,0.03518461,0.9466119,-0.2916895,-0.1721184
1,-0.01631666,-0.03497746,-0.1047346,0.09979827,0.1488029,-0.1127552,0.9857494,-0.3131752,-0.142443
1,0.00714443,-0.03458132,-0.08770111,0.0478398,-0.2115112,-0.3102005,1.009102,-0.312405,-0.1246076
1,0.04057939,0.004313279,-0.1067673,0.02459232,-0.6159485,-0.3437996,1.04239,-0.2731572,-0.1429668
1,0.1333992,0.08724559,-0.1456009,0.1200541,-0.6983734,-0.1887255,1.13503,-0.1898923,-0.1811889
1,0.2173666,0.1452374,-0.178556,0.2392023,-0.3639361,-0.06952011,1.218793,-0.1315853,-0.2136291
1,0.2107788,0.1459641,-0.1708491,0.2423576,-0.1305206,-0.07124208,1.211986,-0.1305551,-0.2055064
1,0.2017746,0.1497113,-0.1418287,-0.0999263,-0.182032,-0.1501635,1.202761,-0.1265088,-0.1761721
1,0.2244793,0.1436938,-0.1419384,-0.8281778,-0.2933942,-0.2123241,1.225253,-0.1322246,-0.1760711
1,0.1386534,0.05958562,-0.1534036,-1.456326,-0.450244,-0.179358,1.139235,-0.2160225,-0.1874296
1,-0.01754908,-0.080831,-0.1860506,-1.544272,-0.5962413,-0.1487041,0.9828675,-0.3561172,-0.2200744
1,-0.1441417,-0.2514258,-0.2455884,-1.243152,-0.4526893,-0.193664,0.856138,-0.5263815,-0.2797161
1,-0.1735223,-0.4039786,-0.2622073,-0.8001701,0.03703324,-0.3703115,0.8266439,-0.6786051,-0.2965479
1,-0.03127378,-0.4164166,-0.2263131,-0.310254,0.5052217,-0.6426811,0.9687944,-0.6907321,-0.2609797
1,0.1442785,-0.3531824,-0.1916957,-0.1668785,0.7169331,-0.6990134,1.144259,-0.6272245,-0.2268047
1,0.250682,-0.2946232,-0.1888305,-0.3958739,0.8104894,-0.5160085,1.250588,-0.5684468,-0.2244993
1,0.2598314,-0.15707,-0.1962875,-0.5115312,1.007012,-0.2518047,1.259684,-0.4307427,-0.2326338
1,0.1607754,0.003811776,-0.1849284,-0.669273,1.178756,0.1404548,1.160607,-0.2697844,-0.2220692
1,0.04114579,0.09141739,-0.1673631,-0.8713446,1.212361,0.3439883,1.040995,-0.1821756,-0.2054145
1,-0.1060992,0.0781554,-0.1289613,-0.7748259,1.347366,0.2592382,0.8938093,-0.1955011,-0.1680375
1,-0.1865562,-0.0115917,-0.05813832,-0.6761949,1.395321,0.2951544,0.8134485,-0.2853701,-0.09834953
1,-0.2036392,-0.05106907,0.009623515,-0.5492674,1.291949,0.2636545,0.7964888,-0.3250218,-0.03182655
1,-0.2722298,-0.02306071,0.05388199,-0.3484965,1.162255,0.07234564,0.7280364,-0.2972365,0.01109874
1,-0.2640479,0.01960345,0.08080626,-0.3618459,0.8122843,0.03901548,0.7363578,-0.2548417,0.03660739
1,-0.2771722,0.06741071,0.1020813,-0.3157387,0.567631,0.04626971,0.7233605,-0.2073457,0.05639759
1,-0.3306434,0.09772399,0.1205167,-0.2438087,0.4333376,0.09453907,0.6699897,-0.1773796,0.07329254
1,-0.2745806,0.1123301,0.1492814,-0.26096,0.09299491,0.1702027,0.7261129,-0.163149,0.1004755
1,-0.2524339,0.1185163,0.1596989,-0.1384319,-0.1529398,0.1155508,0.7482676,-0.1573583,0.109284
1,-0.1951106,0.1269071,0.1244211,-0.06739094,-0.2184244,0.05505557,0.8055366,-0.1493744,0.07238392
1,-0.07794067,0.1114198,0.1010775,-0.09206132,-0.1932618,-0.05448467,0.9225838,-0.1652722,0.04741726
1,-0.008744981,0.06717761,0.0963571,-0.1594281,-0.1727596,-0.1878525,0.9915866,-0.2099209,0.04108363
1,0.1356467,0.05643199,0.09335664,-0.2981425,-0.1720747,-0.2050808,1.135719,-0.2210638,0.03648864
1,0.2832181,0.08096329,0.09663489,-0.3453619,-0.009477818,-0.1418845,1.282973,-0.1969165,0.03819903
1,0.3406083,0.1683365,0.1107617,-0.4137786,0.2965789,-0.01613596,1.340005,-0.1099096,0.05079204
1,0.319686,0.3065223,0.1769515,-0.5910499,0.5685895,0.06237394,1.318701,0.02793428,0.1154895
1,0.290488,0.3216982,0.2321132,-0.7598783,0.3878214,0.1135085,1.289117,0.04280372,0.1692091
1,0.3800035,0.0913653,0.1812812,-0.8269321,-0.04715996,0.288908,1.378261,-0.1877881,0.1169956
